Date,Open,High,Low,Close,Volume,Adjustment Factor,Adjustment Type
2008-07-31,5.639717,5.680145,5.306186,5.457791,2412.0,,
2008-08-01,5.361774,5.659931,5.356721,5.594236,1402.0,,
2008-08-04,5.589182,5.695306,5.518433,5.563915,1609.0,,
2008-08-05,5.563915,5.748865,5.538227,5.548502,1279.0,0.983651,17.0
2008-08-06,5.599877,5.877302,5.47144,5.825927,4476.0,,
2008-08-07,5.805377,5.959502,5.702627,5.86189,2567.0,,
2008-08-08,5.88244,6.036565,5.497127,5.517677,3336.0,,
2008-08-11,5.579327,5.872165,5.579327,5.754002,6092.0,,
2008-08-12,5.651252,6.216377,5.599877,6.154727,8589.0,,
2008-08-13,6.113627,6.33454,5.96464,6.165002,9132.0,,
2008-08-14,6.113627,6.200965,5.980052,6.082802,4120.0,,
2008-08-15,6.123902,6.370502,6.062252,6.349952,6243.0,,
2008-08-18,6.380777,6.385915,5.949227,6.093077,5148.0,,
2008-08-19,6.02629,6.43729,5.908127,6.406465,6673.0,,
2008-08-20,6.370502,6.781503,6.247202,6.66334,11982.0,,
2008-08-21,6.570865,6.570865,6.165002,6.308852,7439.0,,
2008-08-22,6.33454,6.33454,5.96464,6.139315,5932.0,,
2008-08-25,6.036565,6.308852,6.036565,6.165002,2509.0,,
2008-08-26,6.010877,6.077665,5.856752,5.980052,2918.0,,
2008-08-27,5.897852,6.12904,5.88244,6.016015,2362.0,,
2008-08-28,5.933815,5.933815,5.651252,5.754002,2901.0,,
2008-08-29,5.75914,6.051977,5.75914,5.990327,2518.0,,
2008-09-01,5.98519,6.200965,5.90299,6.159865,3464.0,,
2008-09-02,6.093077,6.247202,5.892715,6.17014,3709.0,,
2008-09-03,6.072527,6.14959,5.872165,6.00574,3157.0,,
2008-09-04,5.887577,6.041702,5.77969,5.954365,1904.0,,
2008-09-05,5.784827,5.90299,5.65639,5.671802,1535.0,,
2008-09-08,5.65639,5.774552,5.229977,5.343002,2821.0,,
2008-09-09,5.332727,5.497127,5.332727,5.440615,1245.0,,
2008-09-10,5.420065,5.589602,5.343002,5.49199,947.0,,
2008-09-11,5.522815,5.548502,5.36869,5.440615,890.0,,
2008-09-12,5.440615,5.71804,5.399515,5.630702,1312.0,,
2008-09-15,5.630702,5.630702,5.630702,5.630702,0.0,,
2008-09-16,5.599877,5.82079,5.579327,5.743727,2710.0,,
2008-09-17,5.692352,5.851615,5.666665,5.774552,2326.0,,
2008-09-18,5.702627,5.764277,5.445752,5.754002,3709.0,,
2008-09-19,6.216377,6.329402,6.062252,6.329402,17332.0,,
2008-09-22,6.41674,6.945903,6.08794,6.529765,15113.0,,
2008-09-23,6.216377,6.319127,6.016015,6.06739,3628.0,,
2008-09-24,6.00574,6.370502,5.908127,6.288302,2272.0,,
2008-09-25,6.226652,6.43729,6.165002,6.33454,4086.0,,
2008-09-26,6.39619,6.421877,6.154727,6.385915,3085.0,,
2008-09-29,6.385915,6.385915,6.385915,6.385915,0.0,,
2008-09-30,6.385915,6.385915,6.385915,6.385915,0.0,,
2008-10-01,6.385915,6.385915,6.385915,6.385915,0.0,,
2008-10-02,6.385915,6.385915,6.385915,6.385915,0.0,,
2008-10-03,6.385915,6.385915,6.385915,6.385915,0.0,,
2008-10-06,6.596552,6.596552,6.165002,6.175277,1223.0,,
2008-10-07,6.06739,6.262615,5.661527,6.19069,1465.0,,
2008-10-08,6.113627,6.329402,6.02629,6.200965,1907.0,,
2008-10-09,6.344815,6.370502,6.139315,6.159865,1082.0,,
2008-10-10,5.959502,6.098215,5.84134,6.016015,3381.0,,
2008-10-13,5.908127,5.959502,5.743727,5.928677,4279.0,,
2008-10-14,6.02629,6.134177,5.671802,5.682077,2681.0,,
2008-10-15,5.67694,5.789965,5.65639,5.77969,1428.0,,
2008-10-16,5.599877,5.599877,5.271077,5.291627,3257.0,,
2008-10-17,5.312177,5.36869,4.762464,4.783014,6882.0,,
2008-10-20,4.628889,4.752189,4.418252,4.680264,6001.0,,
2008-10-21,4.685402,4.716227,4.521002,4.675127,5142.0,,
2008-10-22,4.675127,4.675127,4.433664,4.577514,3439.0,,
2008-10-23,4.479902,4.659714,4.402839,4.592927,1959.0,,
2008-10-24,4.623752,4.623752,4.366877,4.428527,3425.0,,
2008-10-27,4.310364,4.315502,3.986701,4.002114,3015.0,,
2008-10-28,3.955876,4.151102,3.863401,4.110002,3881.0,,
2008-10-29,4.187064,4.207614,4.032939,4.032939,4379.0,,
2008-10-30,4.027802,4.099727,3.729826,3.832576,9046.0,,
2008-10-31,3.796614,3.853126,3.550014,3.683589,8505.0,,
2008-11-03,3.673314,3.699001,3.596251,3.663039,2236.0,,
2008-11-04,3.652764,3.745239,3.596251,3.719551,1988.0,,
2008-11-05,3.719551,3.986701,3.719551,3.966151,5892.0,,
2008-11-06,3.832576,3.950739,3.827439,3.868539,1643.0,,
2008-11-07,3.827439,3.904501,3.781201,3.899364,2824.0,,
2008-11-10,3.955876,4.110002,3.889089,4.079177,11208.0,,
2008-11-11,3.981564,4.038077,3.883951,3.883951,7962.0,,
2008-11-12,3.832576,3.899364,3.786339,3.847989,4000.0,,
2008-11-13,3.817164,4.038077,3.791476,3.981564,8680.0,,
2008-11-14,4.012389,4.253852,3.986701,4.238439,10366.0,,
2008-11-17,4.233302,4.407977,4.161377,4.392564,12222.0,,
2008-11-18,4.315502,4.361739,3.955876,3.966151,9483.0,,
2008-11-19,3.935326,4.243577,3.919914,4.228164,7777.0,,
2008-11-20,4.125414,4.233302,3.996977,4.012389,10158.0,,
2008-11-21,3.925051,4.048352,3.812026,3.935326,7263.0,,
2008-11-24,3.930189,3.950739,3.714414,3.719551,5013.0,,
2008-11-25,3.770926,3.801751,3.632214,3.719551,4588.0,,
2008-11-26,3.714414,3.801751,3.688726,3.760651,3196.0,,
2008-11-27,4.002114,4.007252,3.750376,3.750376,12548.0,,
2008-11-28,3.688726,3.729826,3.390751,3.529464,13082.0,,
2008-12-01,3.478089,3.534601,3.385614,3.534601,8747.0,,
2008-12-02,3.447264,3.596251,3.431851,3.585976,7590.0,,
2008-12-03,3.606526,3.827439,3.606526,3.822301,12261.0,,
2008-12-04,3.873676,3.996977,3.801751,3.878814,22282.0,,
2008-12-05,3.822301,3.904501,3.791476,3.894226,12832.0,,
2008-12-08,3.981564,4.094589,3.914776,4.079177,22182.0,,
2008-12-09,4.079177,4.171652,3.955876,4.012389,23164.0,,
2008-12-10,3.991839,4.068902,3.904501,4.043214,24701.0,,
2008-12-11,4.048352,4.161377,4.007252,4.012389,22875.0,,
2008-12-12,3.945601,3.976426,3.663039,3.678451,14886.0,,
2008-12-15,3.750376,3.781201,3.611664,3.693864,9480.0,,
2008-12-16,3.663039,3.729826,3.601389,3.704139,8402.0,,
2008-12-17,3.729826,3.868539,3.693864,3.822301,13340.0,,
2008-12-18,3.796614,4.007252,3.781201,3.991839,14657.0,,
2008-12-19,4.032939,4.156239,3.996977,4.053489,24202.0,,
2008-12-22,4.068902,4.084314,3.925051,3.996977,13266.0,,
2008-12-23,3.966151,4.207614,3.899364,4.130552,33605.0,,
2008-12-24,4.099727,4.099727,3.883951,3.986701,16842.0,,
2008-12-25,3.981564,4.022664,3.740101,3.832576,12610.0,,
2008-12-26,3.817164,3.817164,3.652764,3.750376,9053.0,,
2008-12-29,3.740101,3.832576,3.668176,3.714414,8503.0,,
2008-12-30,3.709276,3.770926,3.596251,3.642489,7515.0,,
2008-12-31,3.652764,3.683589,3.601389,3.621939,4364.0,,
2009-01-01,3.621939,3.621939,3.621939,3.621939,0.0,,
2009-01-02,3.621939,3.621939,3.621939,3.621939,0.0,,
2009-01-05,3.678451,3.745239,3.657901,3.740101,5785.0,,
2009-01-06,3.719551,3.945601,3.714414,3.899364,15789.0,,
2009-01-07,3.878814,3.925051,3.853126,3.868539,8835.0,,
2009-01-08,3.806889,3.832576,3.745239,3.755514,6312.0,,
2009-01-09,3.755514,3.878814,3.750376,3.873676,8335.0,,
2009-01-12,3.853126,3.914776,3.827439,3.863401,9560.0,,
2009-01-13,3.827439,3.837714,3.724689,3.806889,8090.0,,
2009-01-14,3.791476,3.899364,3.750376,3.889089,12104.0,,
2009-01-15,3.842851,3.930189,3.817164,3.878814,13272.0,,
2009-01-16,3.904501,4.063764,3.904501,3.991839,17895.0,,
2009-01-19,4.012389,4.120277,3.945601,3.986701,10424.0,,
2009-01-20,3.966151,4.058627,3.945601,4.032939,6134.0,,
2009-01-21,3.986701,4.089452,3.950739,3.981564,7765.0,,
2009-01-22,4.017527,4.058627,3.976426,4.053489,5397.0,,
2009-01-23,4.043214,4.068902,4.017527,4.043214,5170.0,,
2009-01-26,4.043214,4.043214,4.043214,4.043214,0.0,,
2009-01-27,4.043214,4.043214,4.043214,4.043214,0.0,,
2009-01-28,4.043214,4.043214,4.043214,4.043214,0.0,,
2009-01-29,4.043214,4.043214,4.043214,4.043214,0.0,,
2009-01-30,4.043214,4.043214,4.043214,4.043214,0.0,,
2009-02-02,4.053489,4.135689,3.991839,4.115139,8525.0,,
2009-02-03,4.115139,4.407977,4.079177,4.397702,20798.0,,
2009-02-04,4.418252,4.556964,4.407977,4.536414,21258.0,,
2009-02-05,4.546689,4.562102,4.418252,4.438802,13716.0,,
2009-02-06,4.443939,4.669989,4.443939,4.618614,10656.0,,
2009-02-09,4.664852,4.747052,4.582652,4.664852,14435.0,,
2009-02-10,4.649439,4.649439,4.479902,4.587789,18842.0,,
2009-02-11,4.495314,4.854939,4.454214,4.834389,24243.0,,
2009-02-12,4.767602,4.957689,4.613477,4.788152,28720.0,,
2009-02-13,4.783014,4.988514,4.711089,4.916589,20012.0,,
2009-02-16,4.932002,4.983377,4.798427,4.978239,22435.0,,
2009-02-17,4.983377,4.993652,4.731639,4.747052,19737.0,,
2009-02-18,4.649439,4.700814,4.510727,4.521002,18359.0,,
2009-02-19,4.572377,4.603202,4.469627,4.531277,13481.0,,
2009-02-20,4.531277,4.741914,4.479902,4.705952,14326.0,,
2009-02-23,4.700814,4.849802,4.623752,4.777877,21772.0,,
2009-02-24,4.726502,4.808702,4.479902,4.510727,17410.0,,
2009-02-25,4.572377,4.598064,4.305227,4.438802,16239.0,,
2009-02-26,4.433664,4.526139,4.166514,4.197339,10400.0,,
2009-02-27,4.192202,4.243577,4.074039,4.176789,8332.0,,
2009-03-02,4.145964,4.207614,4.104864,4.187064,7422.0,,
2009-03-03,4.099727,4.202477,4.063764,4.176789,5043.0,,
2009-03-04,4.212752,4.413114,4.197339,4.392564,10722.0,,
2009-03-05,4.407977,4.443939,4.305227,4.382289,12167.0,,
2009-03-06,4.336052,4.469627,4.264127,4.418252,9386.0,,
2009-03-09,4.428527,4.485039,4.320639,4.372014,11023.0,,
2009-03-10,4.341189,4.443939,4.294952,4.428527,6531.0,,
2009-03-11,4.490177,4.582652,4.407977,4.413114,12707.0,,
2009-03-12,4.366877,4.449077,4.305227,4.346327,7135.0,,
2009-03-13,4.407977,4.407977,4.228164,4.248714,9376.0,,
2009-03-16,4.258989,4.392564,4.202477,4.382289,5795.0,,
2009-03-17,4.346327,4.531277,4.341189,4.495314,10610.0,,
2009-03-18,4.505589,4.587789,4.459352,4.505589,10674.0,,
2009-03-19,4.510727,4.582652,4.490177,4.577514,12342.0,,
2009-03-20,4.582652,4.587789,4.490177,4.510727,9243.0,,
2009-03-23,4.521002,4.598064,4.510727,4.587789,9598.0,,
2009-03-24,4.644302,4.726502,4.623752,4.685402,14835.0,,
2009-03-25,4.628889,4.711089,4.521002,4.526139,10469.0,,
2009-03-26,4.546689,4.654577,4.443939,4.644302,9522.0,,
2009-03-27,4.649439,4.752189,4.644302,4.721364,12229.0,,
2009-03-30,4.726502,4.731639,4.572377,4.623752,12383.0,,
2009-03-31,4.526139,4.634027,4.521002,4.634027,9842.0,,
2009-04-01,4.649439,4.767602,4.613477,4.736777,14417.0,,
2009-04-02,4.736777,4.865214,4.664852,4.690539,24975.0,,
2009-04-03,4.721364,4.741914,4.603202,4.618614,18046.0,,
2009-04-06,4.618614,4.618614,4.618614,4.618614,0.0,,
2009-04-07,4.623752,4.690539,4.592927,4.654577,7533.0,,
2009-04-08,4.628889,4.644302,4.485039,4.500452,11712.0,,
2009-04-09,4.490177,4.556964,4.469627,4.551827,7290.0,,
2009-04-10,4.572377,4.659714,4.551827,4.654577,9085.0,,
2009-04-13,4.664852,4.757327,4.649439,4.721364,16236.0,,
2009-04-14,4.711089,4.849802,4.695677,4.726502,20271.0,,
2009-04-15,4.726502,4.757327,4.644302,4.731639,13958.0,,
2009-04-16,4.747052,4.880627,4.716227,4.870352,25914.0,,
2009-04-17,4.875489,4.885764,4.752189,4.788152,16796.0,,
2009-04-20,4.767602,4.926864,4.747052,4.901177,15637.0,,
2009-04-21,4.824114,4.901177,4.767602,4.860077,12881.0,,
2009-04-22,4.880627,4.998789,4.690539,4.711089,23906.0,,
2009-04-23,4.680264,4.736777,4.582652,4.695677,10748.0,,
2009-04-24,4.716227,4.716227,4.613477,4.634027,8142.0,,
2009-04-27,4.639164,4.659714,4.495314,4.526139,8667.0,,
2009-04-28,4.505589,4.510727,4.392564,4.464489,10201.0,,
2009-04-29,4.459352,4.546689,4.433664,4.546689,10860.0,,
2009-04-30,4.546689,4.577514,4.500452,4.531277,14427.0,,
2009-05-01,4.531277,4.531277,4.531277,4.531277,0.0,,
2009-05-04,4.531277,4.654577,4.521002,4.649439,16247.0,,
2009-05-05,4.669989,4.690539,4.592927,4.664852,18161.0,,
2009-05-06,4.659714,4.700814,4.613477,4.700814,17160.0,,
2009-05-07,4.721364,4.726502,4.587789,4.623752,16797.0,,
2009-05-08,4.618614,4.716227,4.592927,4.711089,19536.0,,
2009-05-11,4.705952,4.803564,4.577514,4.587789,21529.0,,
2009-05-12,4.536414,4.644302,4.526139,4.639164,10430.0,,
2009-05-13,4.639164,4.716227,4.613477,4.711089,13495.0,,
2009-05-14,4.675127,4.752189,4.654577,4.716227,15502.0,,
2009-05-15,4.741914,4.757327,4.623752,4.675127,12498.0,,
2009-05-18,4.659714,4.664852,4.572377,4.654577,9185.0,,
2009-05-19,4.669989,4.680264,4.623752,4.649439,13110.0,,
2009-05-20,4.654577,4.664852,4.567239,4.577514,13311.0,,
2009-05-21,4.577514,4.587789,4.479902,4.521002,11037.0,,
2009-05-22,4.515864,4.669989,4.485039,4.649439,13695.0,,
2009-05-25,4.577514,4.654577,4.490177,4.598064,17985.0,,
2009-05-26,4.618614,4.716227,4.613477,4.664852,27281.0,,
2009-05-27,4.669989,4.685402,4.603202,4.639164,9909.0,,
2009-05-28,4.639164,4.639164,4.639164,4.639164,0.0,,
2009-05-29,4.639164,4.639164,4.639164,4.639164,0.0,,
2009-06-01,4.664852,4.731639,4.664852,4.716227,18182.0,,
2009-06-02,4.731639,4.747052,4.685402,4.705952,15374.0,,
2009-06-03,4.716227,4.813839,4.669989,4.777877,19404.0,,
2009-06-04,4.752189,4.803564,4.685402,4.731639,14205.0,,
2009-06-05,4.757327,4.813839,4.705952,4.711089,15062.0,,
2009-06-08,4.716227,4.767602,4.685402,4.752189,10681.0,,
2009-06-09,4.752189,4.777877,4.639164,4.767602,15091.0,,
2009-06-10,4.772739,4.957689,4.752189,4.906314,37412.0,,
2009-06-11,4.880627,4.921727,4.777877,4.788152,22693.0,,
2009-06-12,4.788152,4.818977,4.669989,4.716227,13024.0,,
2009-06-15,4.711089,4.788152,4.685402,4.772739,9591.0,,
2009-06-16,4.741914,4.813839,4.716227,4.783014,9662.0,,
2009-06-17,4.762464,4.865214,4.752189,4.844664,13875.0,,
2009-06-18,4.860077,4.890902,4.818977,4.860077,14007.0,,
2009-06-19,4.860077,4.860077,4.860077,4.860077,0.0,,
2009-06-22,5.060439,5.106677,4.890902,4.921727,30913.0,,
2009-06-23,4.854939,5.091264,4.824114,5.003927,30613.0,,
2009-06-24,4.988514,5.178602,4.957689,5.142639,31715.0,,
2009-06-25,5.127227,5.158052,5.014202,5.050164,17949.0,,
2009-06-26,5.075852,5.086127,4.988514,5.009064,9115.0,,
2009-06-29,5.009064,5.086127,4.993652,5.024477,10671.0,,
2009-06-30,5.024477,5.065577,4.906314,4.916589,11129.0,,
2009-07-01,4.916589,4.967964,4.901177,4.942277,13704.0,,
2009-07-02,4.957689,5.009064,4.911452,4.957689,15273.0,,
2009-07-03,4.916589,5.034752,4.916589,5.014202,14135.0,,
2009-07-06,5.019339,5.122089,4.978239,5.080989,16214.0,,
2009-07-07,5.101539,5.132364,5.024477,5.065577,15538.0,,
2009-07-08,5.039889,5.055302,4.942277,5.009064,12960.0,,
2009-07-09,4.998789,5.096402,4.988514,5.091264,15532.0,,
2009-07-10,5.111814,5.163189,5.050164,5.070714,15688.0,,
2009-07-13,5.075852,5.204289,5.050164,5.127227,19752.0,,
2009-07-14,5.152914,5.250527,5.127227,5.240252,17894.0,,
2009-07-15,5.255664,5.307039,5.199152,5.229977,20569.0,,
2009-07-16,5.240252,5.265939,5.163189,5.173464,15355.0,,
2009-07-17,5.173464,5.224839,5.106677,5.158052,13915.0,,
2009-07-20,5.199152,5.373827,5.194014,5.353277,23868.0,,
2009-07-21,5.353277,5.353277,5.219702,5.235114,17485.0,,
2009-07-22,5.235114,5.286489,5.224839,5.286489,14230.0,,
2009-07-23,5.291627,5.312177,5.214564,5.276214,12515.0,,
2009-07-24,5.286489,5.337865,5.163189,5.219702,15400.0,,
2009-07-27,5.229977,5.38924,5.204289,5.358415,22959.0,,
2009-07-28,5.358415,5.399515,5.265939,5.363552,17535.0,,
2009-07-29,5.353277,5.40979,4.937139,5.111814,23218.0,,
2009-07-30,5.116952,5.199152,5.003927,5.142639,14388.0,,
2009-07-31,5.194014,5.322452,5.127227,5.291627,21373.0,,
2009-08-03,5.307039,5.456027,5.281352,5.45089,23066.0,,
2009-08-04,5.440615,5.486852,5.301902,5.476577,23039.0,,
2009-08-05,5.538227,5.815652,5.538227,5.63584,45183.0,,
2009-08-06,5.63584,5.724552,5.484507,5.536691,24055.0,0.984503,17.0
2009-08-07,5.500162,5.583656,5.286209,5.322737,22445.0,,
2009-08-10,5.385358,5.421886,5.24968,5.359266,13636.0,,
2009-08-11,5.369703,5.406231,5.312301,5.343611,10759.0,,
2009-08-12,5.322737,5.327956,5.093129,5.108784,15413.0,,
2009-08-13,5.160968,5.197497,5.093129,5.171405,12027.0,,
2009-08-14,5.181841,5.18706,4.93136,4.941796,11867.0,,
2009-08-17,4.905268,4.978325,4.743498,4.764372,13729.0,,
2009-08-18,4.748717,4.905268,4.748717,4.858302,8267.0,,
2009-08-19,4.863521,4.863521,4.597384,4.633913,10610.0,,
2009-08-20,4.639131,4.764372,4.623476,4.743498,10616.0,,
2009-08-21,4.743498,4.790464,4.67566,4.785245,10878.0,,
2009-08-24,4.780027,4.811337,4.733062,4.795682,9531.0,,
2009-08-25,4.76959,4.774809,4.576511,4.67566,10602.0,,
2009-08-26,4.654786,4.826992,4.644349,4.790464,12547.0,,
2009-08-27,4.780027,4.957452,4.753935,4.926141,23980.0,,
2009-08-28,4.889613,4.905268,4.753935,4.780027,14180.0,,
2009-08-31,4.701751,4.717406,4.45127,4.472143,13688.0,,
2009-09-01,4.466925,4.555637,4.446051,4.487798,8511.0,,
2009-09-02,4.477361,4.524327,4.419959,4.508672,6212.0,,
2009-09-03,4.508672,4.670441,4.48258,4.649568,12645.0,,
2009-09-04,4.623476,4.670441,4.581729,4.654786,10689.0,,
2009-09-07,4.686096,4.717406,4.628694,4.654786,10099.0,,
2009-09-08,4.649568,4.691315,4.581729,4.686096,8289.0,,
2009-09-09,4.686096,4.727843,4.644349,4.712188,9021.0,,
2009-09-10,4.712188,4.722625,4.660004,4.665223,6616.0,,
2009-09-11,4.644349,4.733062,4.644349,4.712188,6919.0,,
2009-09-14,4.727843,4.795682,4.712188,4.790464,10573.0,,
2009-09-15,4.790464,4.842647,4.764372,4.821774,11310.0,,
2009-09-16,4.816556,4.816556,4.70697,4.748717,8961.0,,
2009-09-17,4.759153,4.847866,4.759153,4.837429,10175.0,,
2009-09-18,4.842647,4.858302,4.691315,4.712188,11528.0,,
2009-09-21,4.680878,4.748717,4.613039,4.743498,7679.0,,
2009-09-22,4.717406,4.837429,4.70697,4.811337,13618.0,,
2009-09-23,4.816556,4.873958,4.644349,4.67566,12769.0,,
2009-09-24,4.644349,4.753935,4.581729,4.628694,7222.0,,
2009-09-25,4.639131,4.654786,4.592166,4.613039,4349.0,,
2009-09-28,4.633913,4.654786,4.472143,4.493017,5539.0,,
2009-09-29,4.51389,4.519108,4.419959,4.456488,5096.0,,
2009-09-30,4.48258,4.571292,4.48258,4.524327,5047.0,,
2009-10-01,4.524327,4.524327,4.524327,4.524327,0.0,,
2009-10-02,4.524327,4.524327,4.524327,4.524327,0.0,,
2009-10-05,4.524327,4.524327,4.524327,4.524327,0.0,,
2009-10-06,4.524327,4.524327,4.524327,4.524327,0.0,,
2009-10-07,4.524327,4.524327,4.524327,4.524327,0.0,,
2009-10-08,4.524327,4.524327,4.524327,4.524327,0.0,,
2009-10-09,4.586947,4.680878,4.566074,4.67566,6633.0,,
2009-10-12,4.680878,4.691315,4.633913,4.639131,4475.0,,
2009-10-13,4.613039,4.691315,4.613039,4.686096,6426.0,,
2009-10-14,4.686096,4.774809,4.680878,4.743498,7293.0,,
2009-10-15,4.748717,4.780027,4.733062,4.753935,6201.0,,
2009-10-16,4.753935,4.821774,4.73828,4.811337,10831.0,,
2009-10-19,4.806119,4.842647,4.764372,4.842647,9742.0,,
2009-10-20,4.863521,4.879176,4.806119,4.853084,13787.0,,
2009-10-21,4.847866,4.858302,4.806119,4.821774,7818.0,,
2009-10-22,4.795682,4.858302,4.795682,4.842647,6626.0,,
2009-10-23,4.858302,4.926141,4.858302,4.910486,12445.0,,
2009-10-26,4.915705,4.952233,4.837429,4.93136,9101.0,,
2009-10-27,4.884394,4.999198,4.826992,4.842647,14292.0,,
2009-10-28,4.832211,4.915705,4.806119,4.910486,9693.0,,
2009-10-29,4.842647,4.873958,4.753935,4.76959,9910.0,,
2009-10-30,4.811337,4.863521,4.774809,4.785245,5926.0,,
2009-11-02,4.701751,4.868739,4.67566,4.853084,8060.0,,
2009-11-03,4.847866,4.957452,4.826992,4.936578,13998.0,,
2009-11-04,4.947015,4.96267,4.894831,4.926141,8518.0,,
2009-11-05,4.93136,5.040945,4.915705,5.02529,15099.0,,
2009-11-06,5.061819,5.087911,4.988762,4.999198,12099.0,,
2009-11-09,5.009635,5.040945,4.978325,5.02529,7488.0,,
2009-11-10,5.051382,5.181841,5.02529,5.166186,16707.0,,
2009-11-11,5.124439,5.160968,5.072256,5.150531,8055.0,,
2009-11-12,5.160968,5.181841,5.082692,5.103566,8063.0,,
2009-11-13,5.093129,5.108784,4.983543,5.067037,10790.0,,
2009-11-16,5.087911,5.239243,5.077474,5.21837,15784.0,,
2009-11-17,5.21837,5.223588,5.150531,5.176623,9016.0,,
2009-11-18,5.181841,5.234025,5.166186,5.21837,11068.0,,
2009-11-19,5.21837,5.260117,5.181841,5.254899,13664.0,,
2009-11-20,5.254899,5.312301,5.234025,5.296646,12667.0,,
2009-11-23,5.296646,5.348829,5.270554,5.343611,11832.0,,
2009-11-24,5.343611,5.374921,5.087911,5.119221,16713.0,,
2009-11-25,5.129658,5.24968,5.067037,5.223588,10219.0,,
2009-11-26,5.234025,5.28099,5.020072,5.030509,12835.0,,
2009-11-27,4.983543,5.087911,4.920923,4.988762,9233.0,,
2009-11-30,4.99398,5.21837,4.99398,5.160968,8635.0,,
2009-12-01,5.140094,5.21837,5.103566,5.192278,8883.0,,
2009-12-02,5.213152,5.322737,5.207933,5.28099,13173.0,,
2009-12-03,5.270554,5.301864,5.192278,5.286209,12532.0,,
2009-12-04,5.270554,5.447978,5.254899,5.432323,34991.0,,
2009-12-07,5.453197,5.47407,5.380139,5.432323,23687.0,,
2009-12-08,5.421886,5.421886,5.260117,5.301864,13275.0,,
2009-12-09,5.234025,5.333174,5.213152,5.265335,11303.0,,
2009-12-10,5.28099,5.401013,5.254899,5.374921,17233.0,,
2009-12-11,5.374921,5.421886,5.28099,5.296646,18742.0,,
2009-12-14,5.301864,5.416668,5.223588,5.406231,21874.0,,
2009-12-15,5.468852,5.468852,5.338393,5.343611,14063.0,,
2009-12-16,5.354048,5.380139,5.24968,5.28099,12867.0,,
2009-12-17,5.28099,5.307082,5.067037,5.072256,10477.0,,
2009-12-18,5.072256,5.145313,5.004417,5.02529,8205.0,,
2009-12-21,5.040945,5.166186,5.014854,5.124439,8280.0,,
2009-12-22,5.114003,5.124439,4.926141,4.952233,7129.0,,
2009-12-23,4.947015,5.061819,4.936578,5.02529,4328.0,,
2009-12-24,5.02529,5.171405,5.020072,5.160968,8193.0,,
2009-12-25,5.140094,5.15575,5.077474,5.114003,4898.0,,
2009-12-28,5.114003,5.197497,5.108784,5.181841,5730.0,,
2009-12-29,5.18706,5.234025,5.150531,5.223588,7948.0,,
2009-12-30,5.239243,5.307082,5.181841,5.301864,11664.0,,
2009-12-31,5.296646,5.317519,5.270554,5.296646,17904.0,,
2010-01-01,5.296646,5.296646,5.296646,5.296646,0.0,,
2010-01-04,5.296646,5.364484,5.291427,5.296646,15479.0,,
2010-01-05,5.296646,5.343611,5.291427,5.317519,11071.0,,
2010-01-06,5.307082,5.317519,5.228807,5.239243,9411.0,,
2010-01-07,5.21837,5.244462,5.067037,5.103566,8962.0,,
2010-01-08,5.077474,5.348829,5.077474,5.312301,14924.0,,
2010-01-11,5.354048,5.458415,5.312301,5.421886,21382.0,,
2010-01-12,5.390576,5.463633,5.348829,5.458415,12894.0,,
2010-01-13,5.354048,5.479289,5.327956,5.380139,14403.0,,
2010-01-14,5.374921,5.599311,5.364484,5.573219,18526.0,,
2010-01-15,5.568001,5.599311,5.494944,5.531472,10072.0,,
2010-01-18,5.531472,5.781954,5.479289,5.719334,19184.0,,
2010-01-19,5.688023,5.844574,5.661931,5.792391,20218.0,,
2010-01-20,5.802827,5.823701,5.682805,5.734989,19838.0,,
2010-01-21,5.870666,5.92285,5.63584,5.656713,19446.0,,
2010-01-22,5.688023,6.042872,5.641058,5.781954,40618.0,,
2010-01-25,5.797609,5.886321,5.526254,5.536691,20105.0,,
2010-01-26,5.536691,5.599311,5.322737,5.421886,14489.0,,
2010-01-27,5.427105,5.47407,5.327956,5.364484,7766.0,,
2010-01-28,5.364484,5.599311,5.322737,5.588874,15789.0,,
2010-01-29,5.531472,5.682805,5.50538,5.588874,11814.0,,
2010-02-01,5.562782,5.797609,5.447978,5.714115,16007.0,,
2010-02-02,5.719334,5.787172,5.573219,5.609748,9786.0,,
2010-02-03,5.614966,5.818483,5.427105,5.813264,16074.0,,
2010-02-04,5.792391,6.037654,5.740207,5.907195,25418.0,,
2010-02-05,5.781954,5.886321,5.614966,5.714115,16837.0,,
2010-02-08,5.714115,5.808046,5.66715,5.682805,7534.0,,
2010-02-09,5.688023,5.933287,5.630621,5.849793,13869.0,,
2010-02-10,5.89154,5.938505,5.828919,5.896758,14913.0,,
2010-02-11,5.917632,5.948942,5.740207,5.776736,11308.0,,
2010-02-12,5.797609,5.839356,5.714115,5.818483,6343.0,,
2010-02-15,5.818483,5.818483,5.818483,5.818483,0.0,,
2010-02-16,5.818483,5.818483,5.818483,5.818483,0.0,,
2010-02-17,5.818483,5.818483,5.818483,5.818483,0.0,,
2010-02-18,5.818483,5.818483,5.818483,5.818483,0.0,,
2010-02-19,5.818483,5.818483,5.818483,5.818483,0.0,,
2010-02-22,5.787172,6.032436,5.740207,5.917632,16588.0,,
2010-02-23,5.92285,5.995907,5.818483,5.975034,13038.0,,
2010-02-24,5.938505,6.021999,5.901976,6.016781,10981.0,,
2010-02-25,6.016781,6.14724,6.006344,6.037654,14844.0,,
